,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,SE,categoryT1,categoryT2,IV_new,ESType
242,https://data.cooperationdatabank.org/id/CHI00064_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.306544,102.0,https://data.cooperationdatabank.org/id/CHI00064_1.1.1,https://data.cooperationdatabank.org/id/CHI00064_1.1.3,https://data.cooperationdatabank.org/id/CHI00064_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,102.0,102.0,29.19,43.765,-0.326206,-0.286882,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.12617962940753527,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,SmallNegativeES
243,https://data.cooperationdatabank.org/id/CHI00064_1.1.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.629768,102.0,https://data.cooperationdatabank.org/id/CHI00064_1.1.1,https://data.cooperationdatabank.org/id/CHI00064_1.1.4,https://data.cooperationdatabank.org/id/CHI00064_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,102.0,102.0,29.19,24.22,-0.650803,-0.608733,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.09097678490499032,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,LargeMediumNegativeES
244,https://data.cooperationdatabank.org/id/CHI00064_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.00567595,52.0,https://data.cooperationdatabank.org/id/CHI00064_2.1.1,https://data.cooperationdatabank.org/id/CHI00064_2.1.2,https://data.cooperationdatabank.org/id/CHI00064_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,52.0,52.0,31.78,21.985,-0.0433686,0.0320167,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.11923512853924464,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,NullFinding
245,https://data.cooperationdatabank.org/id/CHI00064_2.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.159338,52.0,https://data.cooperationdatabank.org/id/CHI00064_2.1.1,https://data.cooperationdatabank.org/id/CHI00064_2.1.3,https://data.cooperationdatabank.org/id/CHI00064_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,52.0,52.0,31.78,24.235,-0.197269,-0.12140699999999999,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.12331706395950352,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,NullFinding
246,https://data.cooperationdatabank.org/id/CHI00064_3.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.14016099999999998,56.0,https://data.cooperationdatabank.org/id/CHI00064_3.1.1,https://data.cooperationdatabank.org/id/CHI00064_3.1.2,https://data.cooperationdatabank.org/id/CHI00064_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,29.11,23.912,-0.175333,-0.10499000000000001,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.12228322625744473,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,NullFinding
247,https://data.cooperationdatabank.org/id/CHI00064_3.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.545488,56.0,https://data.cooperationdatabank.org/id/CHI00064_3.1.1,https://data.cooperationdatabank.org/id/CHI00064_3.1.3,https://data.cooperationdatabank.org/id/CHI00064_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,29.11,24.815,-0.583001,-0.5079739999999999,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.1241644062024744,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H1,LargeMediumNegativeES
248,https://data.cooperationdatabank.org/id/CHI00064_3.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.073946,56.0,https://data.cooperationdatabank.org/id/CHI00064_3.3.1,https://data.cooperationdatabank.org/id/CHI00064_3.3.2,https://data.cooperationdatabank.org/id/CHI00064_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,27.61,29.0017,0.038898199999999994,0.10899400000000001,,,['https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal'],0.13703988046427507,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal_H1,NullFinding
249,https://data.cooperationdatabank.org/id/CHI00069_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.516513,56.0,https://data.cooperationdatabank.org/id/CHI00069_1.1.1,https://data.cooperationdatabank.org/id/CHI00069_1.1.2,https://data.cooperationdatabank.org/id/CHI00069_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,18.005,17.84,-0.553774,-0.47925200000000007,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.13301972661709688,1,2,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H1,LargeMediumNegativeES
250,https://data.cooperationdatabank.org/id/CHI00069_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.346918,56.0,https://data.cooperationdatabank.org/id/CHI00069_1.1.1,https://data.cooperationdatabank.org/id/CHI00069_1.1.3,https://data.cooperationdatabank.org/id/CHI00069_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,18.005,20.015,0.31088000000000005,0.382956,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.1412866208338538,1,3,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H2,SmallPositiveES
251,https://data.cooperationdatabank.org/id/CHI00069_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.834867,56.0,https://data.cooperationdatabank.org/id/CHI00069_1.1.2,https://data.cooperationdatabank.org/id/CHI00069_1.1.3,https://data.cooperationdatabank.org/id/CHI00069_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,17.84,20.015,0.7942229999999999,0.875511,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.14201036951095095,2,3,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H3,LargeMediumPositiveES
252,https://data.cooperationdatabank.org/id/CHI00069_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.312701,56.0,https://data.cooperationdatabank.org/id/CHI00069_1.3.1,https://data.cooperationdatabank.org/id/CHI00069_1.3.2,https://data.cooperationdatabank.org/id/CHI00069_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,56.0,56.0,20.735,22.9,0.276856,0.348546,,,['https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal'],0.1407799605218412,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal_H1,SmallPositiveES
253,https://data.cooperationdatabank.org/id/CHI00069_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.20823200000000003,52.0,https://data.cooperationdatabank.org/id/CHI00069_1.4.1,https://data.cooperationdatabank.org/id/CHI00069_1.4.2,https://data.cooperationdatabank.org/id/CHI00069_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,35.0,17.0,28.66,17.67,-0.372566,0.789029,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],0.2520598500425167,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/prop/sVOType_H2,SmallPositiveES
254,https://data.cooperationdatabank.org/id/CHI00069_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.569708,64.0,https://data.cooperationdatabank.org/id/CHI00069_2.1.1,https://data.cooperationdatabank.org/id/CHI00069_2.1.2,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,64.0,64.0,13.331,12.807,-0.6027239999999999,-0.536691,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.12256794267956952,1,2,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H1,LargeMediumNegativeES
255,https://data.cooperationdatabank.org/id/CHI00069_2.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.070369,64.0,https://data.cooperationdatabank.org/id/CHI00069_2.1.1,https://data.cooperationdatabank.org/id/CHI00069_2.1.3,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,64.0,64.0,13.331,13.097999999999999,0.0397061,0.10103200000000001,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.12391243648534388,1,3,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H2,NullFinding
256,https://data.cooperationdatabank.org/id/CHI00069_2.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.646857,64.0,https://data.cooperationdatabank.org/id/CHI00069_2.1.2,https://data.cooperationdatabank.org/id/CHI00069_2.1.3,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,64.0,64.0,12.807,13.097999999999999,0.6131800000000001,0.6805329999999999,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],0.1264280979213,2,3,https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation_H3,LargeMediumPositiveES
257,https://data.cooperationdatabank.org/id/CHI00069_2.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.413699,32.0,https://data.cooperationdatabank.org/id/CHI00069_2.2.1,https://data.cooperationdatabank.org/id/CHI00069_2.2.3,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,12.0,20.0,8.46667,13.4167,-0.30912,1.13652,,,['https://data.cooperationdatabank.org/vocab/prop/rewardIncentive'],0.32670676246922176,https://data.cooperationdatabank.org/id/rewardincentive/hypothetical,https://data.cooperationdatabank.org/id/rewardincentive/non-monetary_social,https://data.cooperationdatabank.org/vocab/prop/rewardIncentive_H1,SmallPositiveES
258,https://data.cooperationdatabank.org/id/CHI00069_2.2.2.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.49629300000000004,32.0,https://data.cooperationdatabank.org/id/CHI00069_2.2.2,https://data.cooperationdatabank.org/id/CHI00069_2.2.4,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,12.0,20.0,13.43,14.5633,-0.22964,1.22222,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive'],0.3576060405996964,https://data.cooperationdatabank.org/id/punishmentincentive/hypothetical,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive_H2,SmallPositiveES
259,https://data.cooperationdatabank.org/id/CHI00069_2.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.124018,64.0,https://data.cooperationdatabank.org/id/CHI00069_2.3.1,https://data.cooperationdatabank.org/id/CHI00069_2.3.2,https://data.cooperationdatabank.org/id/CHI00069_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,64.0,64.0,14.03,19.94,-0.15475999999999998,-0.09327519999999999,,,['https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal'],0.15360063132805946,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal_H1,NullFinding
260,https://data.cooperationdatabank.org/id/CHI00070_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0445026,77.0,https://data.cooperationdatabank.org/id/CHI00070_1.1.1,https://data.cooperationdatabank.org/id/CHI00070_1.1.2,https://data.cooperationdatabank.org/id/CHI00070_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,35.0,42.0,1.93,1.68,-0.404127,0.49313199999999996,,,['https://data.cooperationdatabank.org/vocab/prop/cognitiveLoadTreatment'],0.2317942736138464,1,0,https://data.cooperationdatabank.org/vocab/prop/cognitiveLoadTreatment_H1,NullFinding
261,https://data.cooperationdatabank.org/id/CHI00012_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.273448,78.0,https://data.cooperationdatabank.org/id/CHI00012_1.1.1,https://data.cooperationdatabank.org/id/CHI00012_1.1.2,https://data.cooperationdatabank.org/id/CHI00012_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.7725270000000001,0.22563200000000003,,,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy_H5,SmallNegativeES
262,https://data.cooperationdatabank.org/id/CHI00012_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0479719,39.0,https://data.cooperationdatabank.org/id/CHI00012_1.2.1,https://data.cooperationdatabank.org/id/CHI00012_1.2.2,https://data.cooperationdatabank.org/id/CHI00012_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.655855,0.751799,,,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy_H5,NullFinding
263,https://data.cooperationdatabank.org/id/CHI00012_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.7386560000000001,39.0,https://data.cooperationdatabank.org/id/CHI00012_1.3.1,https://data.cooperationdatabank.org/id/CHI00012_1.3.2,https://data.cooperationdatabank.org/id/CHI00012_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.59133,0.11401700000000001,,,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy_H5,LargeMediumNegativeES
264,https://data.cooperationdatabank.org/id/CHI00012_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.715192,78.0,https://data.cooperationdatabank.org/id/CHI00012_1.4.1,https://data.cooperationdatabank.org/id/CHI00012_1.4.2,https://data.cooperationdatabank.org/id/CHI00012_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.23635,-0.19403900000000002,,,['https://data.cooperationdatabank.org/vocab/prop/emotion'],,https://data.cooperationdatabank.org/id/emotion/fear,https://data.cooperationdatabank.org/id/emotion/happiness,https://data.cooperationdatabank.org/vocab/prop/emotion_H4,LargeMediumNegativeES
265,https://data.cooperationdatabank.org/id/CHI00018_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.47273699999999996,43.0,https://data.cooperationdatabank.org/id/CHI00018_1.1.1,https://data.cooperationdatabank.org/id/CHI00018_1.1.2,https://data.cooperationdatabank.org/id/CHI00018_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,1.1565299999999998,-0.211054,,,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H1,SmallPositiveES
266,https://data.cooperationdatabank.org/id/CHI00018_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.10051900000000001,44.0,https://data.cooperationdatabank.org/id/CHI00018_1.1.1,https://data.cooperationdatabank.org/id/CHI00018_1.1.3,https://data.cooperationdatabank.org/id/CHI00018_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.753492,0.552454,,,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H2,NullFinding
267,https://data.cooperationdatabank.org/id/CHI00018_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.372218,45.0,https://data.cooperationdatabank.org/id/CHI00018_1.1.2,https://data.cooperationdatabank.org/id/CHI00018_1.1.3,https://data.cooperationdatabank.org/id/CHI00018_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.297192,1.0416299999999998,,,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H4,SmallPositiveES
268,https://data.cooperationdatabank.org/id/CHI00018_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.94099,66.0,https://data.cooperationdatabank.org/id/CHI00018_1.4.1,https://data.cooperationdatabank.org/id/CHI00018_1.4.2,https://data.cooperationdatabank.org/id/CHI00018_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,1.53861,0.34336700000000003,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/prop/sVOType_H2,LargeMediumPositiveES
269,https://data.cooperationdatabank.org/id/CHI00029_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,1.7339900000000001,40.0,https://data.cooperationdatabank.org/id/CHI00029_1.4.1,https://data.cooperationdatabank.org/id/CHI00029_1.4.2,https://data.cooperationdatabank.org/id/CHI00029_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,2.94437,0.523613,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/prop/sVOType_H2,LargeMediumPositiveES
270,https://data.cooperationdatabank.org/id/CHI00030_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.11775,40.0,https://data.cooperationdatabank.org/id/CHI00030_1.1.1,https://data.cooperationdatabank.org/id/CHI00030_1.1.2,https://data.cooperationdatabank.org/id/CHI00030_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.589281,-0.82478,,,['https://data.cooperationdatabank.org/vocab/prop/gender'],,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/prop/gender_H1,NullFinding
271,https://data.cooperationdatabank.org/id/CHI00035_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.359646,35.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.1,https://data.cooperationdatabank.org/id/CHI00035_1.2.2,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.13008,0.41078400000000004,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/altruist,https://data.cooperationdatabank.org/vocab/prop/sVOType_H3,SmallNegativeES
272,https://data.cooperationdatabank.org/id/CHI00035_1.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0580883,36.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.1,https://data.cooperationdatabank.org/id/CHI00035_1.2.3,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.686653,0.80283,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/sVOType_H4,NullFinding
273,https://data.cooperationdatabank.org/id/CHI00035_1.2.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.015531399999999999,35.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.1,https://data.cooperationdatabank.org/id/CHI00035_1.2.4,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.774143,0.74308,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/unclassified,https://data.cooperationdatabank.org/vocab/prop/sVOType_H5,NullFinding
274,https://data.cooperationdatabank.org/id/CHI00035_1.2.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.417734,27.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.2,https://data.cooperationdatabank.org/id/CHI00035_1.2.3,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.430829,1.2663,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/altruist,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/sVOType_H6,SmallPositiveES
275,https://data.cooperationdatabank.org/id/CHI00035_1.2.2.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.344114,26.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.2,https://data.cooperationdatabank.org/id/CHI00035_1.2.4,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.5166470000000001,1.20488,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/altruist,https://data.cooperationdatabank.org/id/svotype/unclassified,https://data.cooperationdatabank.org/vocab/prop/sVOType_H7,SmallPositiveES
276,https://data.cooperationdatabank.org/id/CHI00035_1.2.3.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0736197,27.0,https://data.cooperationdatabank.org/id/CHI00035_1.2.3,https://data.cooperationdatabank.org/id/CHI00035_1.2.4,https://data.cooperationdatabank.org/id/CHI00035_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.911467,0.764228,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/id/svotype/unclassified,https://data.cooperationdatabank.org/vocab/prop/sVOType_H8,NullFinding
277,https://data.cooperationdatabank.org/id/CHI00042_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0501554,50.0,https://data.cooperationdatabank.org/id/CHI00042_1.3.1,https://data.cooperationdatabank.org/id/CHI00042_1.3.2,https://data.cooperationdatabank.org/id/CHI00042_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.677137,-0.7774479999999999,,,['https://data.cooperationdatabank.org/vocab/prop/gender'],,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/prop/gender_H1,NullFinding
278,https://data.cooperationdatabank.org/id/CHI00047_3.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.223545,111.0,https://data.cooperationdatabank.org/id/CHI00047_3.4.1,https://data.cooperationdatabank.org/id/CHI00047_3.4.2,https://data.cooperationdatabank.org/id/CHI00047_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.211972,0.659061,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/prop/sVOType_H2,SmallPositiveES
279,https://data.cooperationdatabank.org/id/CHI00047_4.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.221271,120.0,https://data.cooperationdatabank.org/id/CHI00047_4.1.1,https://data.cooperationdatabank.org/id/CHI00047_4.1.2,https://data.cooperationdatabank.org/id/CHI00047_4,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.617833,-0.17529,,,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],,"(15.0, 45.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H1,SmallPositiveES
280,https://data.cooperationdatabank.org/id/CHI00047_4.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0,60.0,https://data.cooperationdatabank.org/id/CHI00047_4.2.1,https://data.cooperationdatabank.org/id/CHI00047_4.2.2,https://data.cooperationdatabank.org/id/CHI00047_4,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.594842,0.594842,,,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],,"(15.0, 45.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H1,NullFinding
281,https://data.cooperationdatabank.org/id/CHI00047_4.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.056020600000000004,60.0,https://data.cooperationdatabank.org/id/CHI00047_4.3.1,https://data.cooperationdatabank.org/id/CHI00047_4.3.2,https://data.cooperationdatabank.org/id/CHI00047_4,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.540088,0.652129,,,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],,"(45.0, 160.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H2,NullFinding
282,https://data.cooperationdatabank.org/id/CHI00060_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0,63.0,https://data.cooperationdatabank.org/id/CHI00060_1.1.1,https://data.cooperationdatabank.org/id/CHI00060_1.1.2,https://data.cooperationdatabank.org/id/CHI00060_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.578253,-0.578253,,,['https://data.cooperationdatabank.org/vocab/prop/gender'],,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/prop/gender_H1,NullFinding
